"Gene.Symbol","log2FoldChange","pvalue","padj"
"Tcaf1",1.45042007087622,3.82979213557388e-28,3.11922891613437e-26
"Phactr2",0.99000861486224,4.32784637583978e-28,3.51233226338172e-26
"Col5a2",2.12553827553077,6.2041839358337e-28,5.01724874669105e-26
"Gm46773",-2.13114770253078,6.67636088160794e-28,5.38001448427806e-26
"Pex26",-1.31039331413492,7.87093016588963e-28,6.3203014941237e-26
"Hpn",-0.701585524482159,8.16316848644424e-28,6.53196692397758e-26
"Tbc1d31",1.51422176627771,8.67986922187344e-28,6.92113348268615e-26
"Aqp7",5.54565100072036,9.41210441550393e-28,7.47885160960165e-26
"Tnfrsf11a",2.56560812482709,1.01978783803362e-27,8.07509084942941e-26
"Mmp27",2.61526288744805,1.10147062879294e-27,8.69170854312213e-26
"Rgs2",2.06170097138914,1.17987747987693e-27,9.27831238917013e-26
"Fzd8",-1.91591449199209,1.23495787942682e-27,9.67808056368682e-26
"Mrpl15",-0.70382318207471,1.25793849859661e-27,9.82441351386841e-26
"Dync2li1",2.04186538864869,1.27631905159301e-27,9.93394401760361e-26
"Lamb1",1.12069818621001,1.40903206060238e-27,1.09295837217814e-25
"Ccl6",2.49724414005469,1.49159361650092e-27,1.15307770929842e-25
"Adcy7",1.88629137945777,1.50132355515243e-27,1.15667850254227e-25
"G6pdx",1.68158308107381,1.50737570501069e-27,1.1574310758508e-25
"E230016M11Rik",-1.31985855954545,1.63055059872235e-27,1.24780893972695e-25
"Chp1",-0.854154131142099,1.73053201734042e-27,1.31989239650329e-25
"Cyp51",-2.76497508458944,2.07435779685773e-27,1.57685765191135e-25
"Plekhm3",1.61550408414261,2.31992417960377e-27,1.75767013009515e-25
"Gas7",1.92465187665031,2.33304077571386e-27,1.76175479768724e-25
"Chst11",3.17717734616146,2.42019008802921e-27,1.82153250684839e-25
"Anxa3",1.96608987059538,2.49940165844276e-27,1.87386116360995e-25
"Gm35546",8.6888976107015,2.51267829941995e-27,1.87386116360995e-25
"Bcl2a1b",3.26565248966522,2.51436753371911e-27,1.87386116360995e-25
"Gm31015",5.2889564118195,2.56579058544763e-27,1.90595616616069e-25
"Gm11454",3.88543974725848,2.61005324802637e-27,1.93254104939096e-25
"Cd300a",2.11527409985764,2.9806717704016e-27,2.19981293605205e-25
"Fam169b",-0.9306200057911,3.18554628471862e-27,2.34343171041962e-25
"Gpr137b-ps",1.93193906079277,3.35602517131231e-27,2.46090527433368e-25
"Gpr137b",2.17348636412312,3.41468676602387e-27,2.49589524676841e-25
"Ccl2",2.91116235384749,3.55234072846838e-27,2.58821502596554e-25
"Arhgap25",2.81813084711545,3.65417624648363e-27,2.65393278028851e-25
"Gale",2.02156628346968,4.25070242008322e-27,3.07737360920628e-25
