"Gene.Symbol","log2FoldChange","pvalue","padj"
"Prrg4",3.33544245723549,2.12118848968287e-14,1.10238482404116e-12
"Smpd3",1.87239282237439,2.27972082964628e-14,1.18124820369469e-12
"Lratd2",2.49241100078879,2.41308027168819e-14,1.24663879911251e-12
"Scarf1",-1.14241424765006,2.44448114887149e-14,1.25912475745126e-12
"Stap2",-0.898430497566036,2.52610640119753e-14,1.29733075058552e-12
"Ccs",-1.3842609962756,2.77008083043502e-14,1.41844433111393e-12
"2810013P06Rik",-1.4452319090597,2.80386241321498e-14,1.42893621996238e-12
"Selenbp1",-1.71098209780403,2.80698556707141e-14,1.42893621996238e-12
"Sntg2",-2.5555943156269,3.05551571360909e-14,1.55091920040625e-12
"Slc22a30",-2.45870466216859,3.91564697783131e-14,1.98172714779195e-12
"Shc2",5.24909903502108,3.94543788275845e-14,1.99101662431376e-12
"Psap",1.07100479135771,4.2145832905859e-14,2.12069060951157e-12
"Col1a1",4.19616187103593,4.38504949521598e-14,2.20010696575534e-12
"Nit2",-1.46034660347748,4.39962054943702e-14,2.20107453349708e-12
"Tpst1",-0.89908366486698,4.59563454631832e-14,2.29255007024074e-12
"Abcc1",1.67746312921299,5.0061860615789e-14,2.49021998091682e-12
"Fam102b",2.17259941103329,5.07844451617561e-14,2.51896635403468e-12
"Tcaim",-1.01348131245811,5.21088011829257e-14,2.57731314941687e-12
"Timm17b",-0.851691848381766,5.50572604926673e-14,2.71543032628141e-12
"Kifap3",1.60660583012714,6.00935381048031e-14,2.95544773560627e-12
"Wbp2",-0.794455447439361,6.64138999372866e-14,3.25708731805115e-12
"Adgrf1",-4.92766424165767,6.68975060073252e-14,3.27158870670655e-12
"Copz1",-0.769753766243819,6.75689032454264e-14,3.29516696219292e-12
"Slc46a3",-2.32387253220855,6.8649037468754e-14,3.33849090036594e-12
"Mdfic",1.24760110072267,6.95291257436944e-14,3.37187208690172e-12
"Pitpnb",-0.670732372747564,7.46387110469403e-14,3.6096109981312e-12
"Sptan1",0.918305541497784,8.13707381684908e-14,3.92427853604827e-12
