"Gene.Symbol","log2FoldChange","pvalue","padj"
"Egfem1",-1.81836093573673,1.0425448872367e-08,6.85640463953255e-07
"Eln",2.09040304841488,1.07853487126278e-08,7.04730748271005e-07
"Gpr35",2.15310282165442,1.07965979910695e-08,7.04730748271005e-07
"Syngr1",2.76007980230437,1.1278408571121e-08,7.33433226035437e-07
"Dlg2",3.84859884364654,1.13688709750344e-08,7.36567596107431e-07
"Tnfrsf10b",3.12607218656604,1.15986005419177e-08,7.48668186090894e-07
"Cd9",2.02448612426118,1.16436422764558e-08,7.48802205144177e-07
"Plxna3",2.73428497402519,1.21515398123183e-08,7.78592043562809e-07
"Ahnak",1.58437495844716,1.24771559910066e-08,7.95020338063086e-07
"Adamts12",2.34480023519802,1.25339687076974e-08,7.95020338063086e-07
"Rbms3",0.648417969828266,1.25447895895885e-08,7.95020338063086e-07
"6030419C18Rik",5.80075817584187,1.26968064751433e-08,8.01738924814483e-07
"Scube3",3.01769497863427,1.27483398178129e-08,8.02086882111346e-07
"Tagln2",2.13480824156182,1.2797143324368e-08,8.0226120092477e-07
"Rap1gap",0.98913034813262,1.29626204174807e-08,8.09722396544278e-07
"Slamf7",2.06289129287393,1.33951455561054e-08,8.33752131256446e-07
"Atp10a",1.62356061611295,1.39906588836856e-08,8.67719583718409e-07
"Slc25a17",-0.428692934759858,1.49723604711853e-08,9.25313114509989e-07
"Clec4n",1.83047658197695,1.52225925943077e-08,9.37453511426128e-07
"Tmem243",-0.402117646227274,1.55089269788509e-08,9.51723871082444e-07
"Ankrd1",2.98131444962472,1.7086095590072e-08,1.04482973313605e-06
"Kif27",3.48445740669319,1.73497129230308e-08,1.0572405483307e-06
"Phlda3",2.4889624903582,1.74427215306173e-08,1.05920470674425e-06
"Trit1",-0.469142293271277,1.81069991974172e-08,1.0957249375437e-06
"Plekhs1",3.68755447154263,1.83912274392289e-08,1.10907374329024e-06
"Slc25a21",-0.708756045135568,1.89268759607927e-08,1.13743998015412e-06
"Top2a",1.90882709058295,1.93057235630082e-08,1.15622044761549e-06
"Thbs1",2.32084561155885,1.97188993777298e-08,1.17516809507647e-06
"Runx1",1.72934631462552,1.98025255761848e-08,1.17516809507647e-06
"Npdc1",1.55427964497047,1.98243871902961e-08,1.17516809507647e-06
"Adamts2",1.62816702500341,2.00317353534217e-08,1.18343418216757e-06
"Cyp4f16",1.55463046958578,2.01400463373002e-08,1.18581326880564e-06
"Rgs2",1.33494084734777,2.05479054377491e-08,1.20575385848179e-06
"Gm609",3.11993352703075,2.07896493862675e-08,1.21584566947607e-06
"Aco1",-0.354972316834126,2.10882747198829e-08,1.22918545758569e-06
"Crispld2",1.81390391076445,2.1645042838385e-08,1.25713871399878e-06
"Emp3",1.53565724035489,2.17992492936977e-08,1.25713871399878e-06
"Thsd7a",1.74407447694335,2.18073733459895e-08,1.25713871399878e-06
"Mical1",1.31738981936261,2.18563822780371e-08,1.25713871399878e-06
"F13a1",2.0548014736552,2.26052774071459e-08,1.29593675872283e-06
"Vcan",2.91793490641432,2.30453254596931e-08,1.31522690495671e-06
"Emb",2.30041699798324,2.31168420658259e-08,1.31522690495671e-06
"Ly86",1.09866646382229,2.31681581261022e-08,1.31522690495671e-06
"Atp8b2",1.04468450629387,2.32535685296664e-08,1.31578958550333e-06
"Ptprd",-0.49540562059906,2.3389457322626e-08,1.31919567061077e-06
"Anxa2",2.86132270505398,2.42837567704717e-08,1.36521713869607e-06
"Mmab",-0.586816894785668,2.45553136827726e-08,1.37604503814586e-06
"Fbn1",1.94215520097035,2.55102057227548e-08,1.42497392735952e-06
"Fmo2",1.33543891839591,2.59919149394841e-08,1.44724311043236e-06
"Gramd1b",1.45050938319687,2.74998775324944e-08,1.52633078228125e-06
"Hist1h2bn",1.6437961214753,2.78437711236596e-08,1.53934813337996e-06
"Armcx2",0.910574280793823,2.79110632400772e-08,1.53934813337996e-06
"Ngfrap1",2.01812460235155,2.82175698464816e-08,1.54399394987962e-06
"Ift57",1.82382459353142,2.82386024873597e-08,1.54399394987962e-06
"Tmem119",2.1522804894851,2.82610781507687e-08,1.54399394987962e-06
"Kcnj2",1.2270156023582,2.92053012180003e-08,1.58899072659687e-06
"Ctss",1.38911146491336,2.9267042875694e-08,1.58899072659687e-06
"Dnah7b",2.09996595557116,2.96619897042429e-08,1.60543216324703e-06
"Clmp",1.35737781769058,3.00368569247188e-08,1.62068836682352e-06
"Hist1h1b",1.86519170124998,3.02387520634772e-08,1.6265462066737e-06
"Wfdc2",1.21740771796465,3.08485162377979e-08,1.65366379925701e-06
"Tlr13",1.82111568671674,3.09326600044633e-08,1.65366379925701e-06
"Rassf9",2.20098000611503,3.13199031517575e-08,1.6692454805163e-06
"Aspm",1.57551931614769,3.14321590307311e-08,1.67012093776702e-06
"Mmp23",1.33646906009328,3.17740640322525e-08,1.68315619438935e-06
"Spon1",1.55896198100561,3.19922019788351e-08,1.6895760487489e-06
"Espl1",2.0572205256328,3.2197541671432e-08,1.69528325150972e-06
"Src",1.57416568430268,3.26462103642842e-08,1.71372938020706e-06
"Tec",-0.512917240504824,3.35339707048042e-08,1.75504516949948e-06
"Pappa",2.48879137302374,3.44749768567686e-08,1.79889190616696e-06
"Bgn",1.00218742597789,3.47332802455789e-08,1.80696002423865e-06
"Apaf1",0.974286762953464,3.52766056637068e-08,1.82976393900917e-06
"Rtn4",0.907423104641625,3.64308542453004e-08,1.8779165343925e-06
"Itga2",2.9686683015855,3.65135388555048e-08,1.8779165343925e-06
"Tmsb10",1.62949617073092,3.65282135161267e-08,1.8779165343925e-06
"Fbln1",1.7276573398807,3.6741085001822e-08,1.88330479238751e-06
"Ptpro",1.3646278614799,3.69410922782513e-08,1.88393048783509e-06
"Pak1",1.54824858846973,3.69694874248107e-08,1.88393048783509e-06
"Cenpe",1.81000437548864,3.7858089497793e-08,1.9230489125584e-06
"Ptprb",-0.406444213008618,3.79578164975953e-08,1.9230489125584e-06
"Uap1l1",2.04345627819165,3.81920741578537e-08,1.92784079136524e-06
"Wbp1",-0.371827082401131,3.82736351739943e-08,1.92784079136524e-06
"Pdlim2",1.44915925943859,3.84931823991532e-08,1.93331176614536e-06
"Ptpn13",1.36392213109361,3.98358904712621e-08,1.99499971015275e-06
"Cacnb3",2.21457204444707,4.01115802555235e-08,2.00305048909245e-06
"Fxyd6",2.69968868053649,4.07990458745668e-08,2.03155934714843e-06
"Sfmbt1",-0.341341605276584,4.1257355622951e-08,2.04852761765467e-06
"Golm1",2.06097365494768,4.15414291969862e-08,2.05677280694624e-06
"Nfatc4",1.67239170183149,4.2230005299987e-08,2.08476181314715e-06
"Tgfbi",0.824514393556079,4.23459766957822e-08,2.08476181314715e-06
"Timp1",4.73373311291616,4.5053897453737e-08,2.2118290840105e-06
"Gpr153",2.05708058686086,4.52709420727322e-08,2.21624151248196e-06
"Sntg1",1.29124993491267,4.63368648516288e-08,2.26172409311561e-06
"Ssh3",0.349023683429946,4.64595607835316e-08,2.26172409311561e-06
"Ptgir",1.62037033747444,4.74590552001086e-08,2.30394544297352e-06
"5330417C22Rik",1.63377815794098,4.82760955871195e-08,2.33709942747866e-06
"Plscr1",1.2522522683342,4.94056103855848e-08,2.38515506315782e-06
"Loxl1",1.9818547170628,5.39034424867798e-08,2.59510827530276e-06
"Zfp982",-1.08078007745258,5.41274800511058e-08,2.59817910937261e-06
"Dtx3",0.964875934094398,5.42653887888242e-08,2.59817910937261e-06
"Clcf1",2.95042647287543,5.448212857478e-08,2.60140968986648e-06
"Cyp2c37",-1.68000896542836,5.60355516947585e-08,2.66827211731216e-06
"Fcgr1",1.11785069231162,5.6832475187684e-08,2.6988457154522e-06
"Dcn",0.782865586760936,5.77223377075739e-08,2.73365462382499e-06
"Fstl1",2.06446489423508,5.79593206580608e-08,2.73743913395307e-06
"Srgap3",-1.63115997334015,5.8240184324085e-08,2.74327008756798e-06
"Trim47",1.3868837070417,5.92019963828466e-08,2.78105766296564e-06
"Dnaja3",-0.536075907444232,6.02822893273354e-08,2.82419284515269e-06
"Mfge8",2.66710133214492,6.08622433002276e-08,2.84320941822992e-06
