"Gene.Symbol","log2FoldChange","pvalue","padj"
"Oas1a",2.22298041264793,2.94756108786235e-18,1.95713784406396e-16
"Plekha1",1.29727235522815,3.09562190255374e-18,2.04802768903248e-16
"Cpxm1",3.09705561962201,3.11230363297542e-18,2.04910354335801e-16
"Slc7a8",1.82110823542894,3.1196108730595e-18,2.04910354335801e-16
"Tk1",-1.52689282851585,3.2921458600054e-18,2.15470946537353e-16
"Gm35546",6.79136136234989,3.45099064037508e-18,2.25063539058767e-16
"Pik3r5",3.39153830759252,3.54177948984565e-18,2.30165428833019e-16
"Uox",-0.947372648893539,4.28439723108021e-18,2.77441214334897e-16
"Mrc2",2.95973250011271,4.34581526481792e-18,2.80427501912159e-16
"Mybl1",4.25294460477466,4.49645844113891e-18,2.89130166288813e-16
"Fgf21",3.09684508044646,4.53111502549799e-18,2.90339908941525e-16
"Tlcd2",-1.72580658258258,4.64869315208284e-18,2.9683606517446e-16
"Cgref1",3.2689819966172,5.66437471677016e-18,3.60435177290034e-16
"Tuba4a",-1.38970805879387,6.16455565764391e-18,3.90905352878831e-16
"Csf2ra",2.82469514692524,6.77953130560041e-18,4.28419623125631e-16
"Fblim1",3.14268110611834,7.07979513504411e-18,4.45856789157451e-16
"Hal",-1.31667997576906,7.61652445471355e-18,4.78015161496851e-16
"Rab8b",1.95730264900726,7.83061091691525e-18,4.89773978373341e-16
"Ier5",1.62305338517726,7.91663831377187e-18,4.9347045489178e-16
"Vsig8",7.0794753833566,8.3528203231113e-18,5.18894187258772e-16
"Sprr1a",7.10729948673553,8.67309595370409e-18,5.3697012313372e-16
"Rgs2",2.04931876740083,9.24882214095511e-18,5.70686580993749e-16
"Ccl6",2.43587600302345,9.501414828913e-18,5.84305128035771e-16
"Arhgap25",2.60572188029087,1.08406961255036e-17,6.64436779919661e-16
"Endod1",1.6881722517057,1.16171896161375e-17,7.09655389684454e-16
"Enc1",1.90816102786184,1.24627429402311e-17,7.58778163198254e-16
"Kif20a",2.01116792721339,1.2571839365905e-17,7.62885855031704e-16
"Tifab",2.30572756090114,1.33972636926736e-17,8.10291268752267e-16
"Psat1",3.54757833014492,1.43852888426456e-17,8.67186853060273e-16
"Spi1",2.0714746887693,1.50851528107676e-17,9.06395116098777e-16
"Hpgds",3.05678841071441,1.56253076399944e-17,9.35782313106334e-16
"Ms4a7",3.56681871687136,1.89150426220156e-17,1.12911098075263e-15
"Il7r",4.0021400629704,1.98677625008189e-17,1.18213186879872e-15
"Clec4n",2.62844116350209,2.03472896925436e-17,1.20674573108593e-15
"Irf8",1.64558159570338,2.11510228401769e-17,1.25036659538413e-15
"Rhbdf1",2.10855268110024,2.4801436707641e-17,1.46145057589784e-15
"Sema3b",3.54246205698078,2.57069364224751e-17,1.50995293871243e-15
"Elf3",3.08076203492784,2.91659680804783e-17,1.70765345381101e-15
"Col5a1",1.36742681051845,3.32843868153424e-17,1.93318715669028e-15
"Fxyd5",2.34640903085973,3.33337564542708e-17,1.93318715669028e-15
"Gm2061",-2.41454604829937,3.33344505900976e-17,1.93318715669028e-15
"Clec4a2",2.92132742064126,3.39326929992161e-17,1.96167360221967e-15
"Tmie",-1.83995731364685,3.51043258467225e-17,2.02302476561961e-15
"Mpv17l",-2.24440408373519,3.8413259522999e-17,2.20677552983849e-15
"Ifi27l2b",3.70586990700598,3.93691457902879e-17,2.25462176797755e-15
"Dpys",-1.01462376899935,4.06383575434959e-17,2.31926189481085e-15
"Abcc12",4.35226589336714,4.07509729416726e-17,2.31926189481085e-15
"Serpinb6a",1.61514314033337,4.34261877539941e-17,2.46386475783188e-15
"Top2a",2.20170854593969,4.37367407513254e-17,2.4738256512617e-15
"Hmox1",1.94561548763812,4.47353431240456e-17,2.52252276335772e-15
"Slco2a1",-1.31965966720209,4.59436765797939e-17,2.58271109509602e-15
"Arpc1b",1.08232197086756,4.84359887757254e-17,2.7144890834983e-15
"Hsd11b1",-1.39228267784037,5.12815425577264e-17,2.86519984424663e-15
"Gipc2",5.86917091937721,5.16277746291443e-17,2.87577689317234e-15
"Ly9",2.7566223156926,5.75804898684602e-17,3.19763653736182e-15
"BC029722",1.34879184434976,5.91362456016666e-17,3.2710857622454e-15
"Spp1",2.35176463996673,5.92600934773258e-17,3.2710857622454e-15
"Degs2",2.91330990387016,6.14342054696949e-17,3.38091065897186e-15
"Orm2",4.02253111367759,6.22506492460157e-17,3.41558502419905e-15
"Tnfrsf12a",1.90532585056721,6.2903249826637e-17,3.43287529377684e-15
"Ect2",2.17257288614596,6.29404179149305e-17,3.43287529377684e-15
"Tiam2",-1.96192873420375,6.82765630284617e-17,3.71286734142311e-15
"Gcdh",-0.788034304177857,7.87461791164176e-17,4.2695339600221e-15
