"Gene.Symbol","log2FoldChange","pvalue","padj"
"Rrn3",-0.123248088211876,0.0489681045535667,0.172832548275448
"Stk38l",0.154058607842414,0.0489796081772251,0.172832548275448
"Cmas",-0.0795917283199901,0.0489814434607107,0.172832548275448
"Dcn",0.104180740662169,0.0489975158689515,0.172851757175002
"Acsbg1",-1.7186982409665,0.0490095583772728,NA
"Dtx2",-0.219848048791304,0.0490239823293198,0.172871241122028
"Slc4a3",0.642053458499718,0.0490242983493079,0.172871241122028
"Hao1",0.0744233223620337,0.0490538203887304,0.17293784543289
"9330133O14Rik",-0.554919767083823,0.0490719495138943,0.172964264183889
"4933416M07Rik",1.69375326729688,0.0490723437357713,NA
"LOC118568006",0.962058624191798,0.0490824263933698,NA
"LOC118568400",2.51430889374448,0.0490883317099731,NA
"Adck1",-0.123683289013945,0.0490967573277791,0.173002296610712
"Map2k3",-0.163947644140951,0.0491040153203621,0.173002296610712
"Pgghg",-0.100584349941957,0.0491166536107515,0.173009343225396
"Smyd4",-0.222051957400248,0.0492369444237766,0.173395501767839
"Paqr9",-0.170367853096235,0.0492966834673119,0.173568296867048
"Gigyf2",-0.102478344512367,0.0493145585100348,0.173593650443441
"Rdh11",0.123157070298112,0.0493357470347871,0.173630654409596
"Fbxw9",-0.138533116870122,0.049354979350219,0.173643750411469
"Ube2u",-0.526452725745018,0.0493608226128156,0.173643750411469
"Rpusd4",-0.160911930133928,0.0493877456790827,0.173700888403746
"Ndel1",-0.123755499363526,0.0494295447020433,0.173810310376071
"Ugt1a1",-0.08850574062455,0.0494721776810529,0.173922616867048
"Bckdk",0.129320979074469,0.049485843784673,0.173933061912716
"Irf8",0.209662324187916,0.0495209971025518,0.173970926642682
"Lrig3",0.149716308855113,0.0495260086071554,0.173970926642682
"Gm32715",-0.314582445265763,0.0495316591085842,0.173970926642682
"Tmem181a",-0.333060981480017,0.0495394060924959,0.173970926642682
"Crot",-0.153730925549694,0.049604289681486,0.174161175105787
"Gm52604",1.36895345157147,0.049642516062819,NA
"Stmn1-rs1",-0.618885795843831,0.0496689214546622,0.174350457504246
"Reln",0.094168496364391,0.0496902569607365,0.174387710175325
"Arhgef12",0.0426114023169782,0.0497520453038304,0.174566885172857
"Slc22a5",-0.138386221299933,0.0497855168442683,0.17464664806694
"Fastkd3",0.166248923610032,0.0498015057878165,0.174665061166112
"Pom121",0.335159527672816,0.0498577900908241,0.174824760725975
"Gm35808",-0.989528234133069,0.0498797347389342,NA
"Rag1",4.20899962876113,0.0499092579926826,NA
"Dnajc27",0.421403714463065,0.0499244292667727,0.175020692641846
"Efnb1",-0.13064782769048,0.0499409041642886,0.175020925756937
"Eml3",-0.145676162633623,0.0499460195805169,0.175020925756937
"Etnk2",0.161597452866796,0.0499776113620404,0.1750851878316
"Nid1",0.144681729309518,0.0499858898789965,0.1750851878316
"Slc25a40",0.201459997974777,0.050015416411261,0.175150886540986
"Cdc26",0.145539595063736,0.0500375009054045,0.175165306694254
"Snap29",0.115001963573941,0.0500410757487243,0.175165306694254
"Gm52098",-1.07167509125224,0.0501042080243177,NA
"Sox5os3",-0.90074298478476,0.0501209247818315,NA
"Asxl3",-2.06370693798342,0.0501297288443968,NA
"Ddit4l",-1.18623520846275,0.050133317447482,NA
"Parp11",0.24966292168723,0.0501430500871365,0.175484489685195
"Plet1os",0.515491081530113,0.0502055460633249,0.175665403534392
"Bicral",0.131148619520732,0.0502891593364539,0.175920111483921
"Mkrn3",0.51904538177069,0.050300798569021,0.175922986479137
"Gm5136",1.32166664941851,0.0503188225266705,NA
"LOC118567385",-0.490109648264824,0.0503369309270128,0.176011504550851
"Gm32840",0.637995559800501,0.0503714132045319,0.176094216024356
"Ppdpf",-0.120319404743893,0.0503903716459114,0.176122633586387
"Mmachc",-0.168232425924022,0.0504363415787062,0.176245428254082
"1700049J03Rik",-0.481760799482672,0.0504641635278815,0.176253808861217
"Acrbp",-0.328607862110291,0.0504657617100225,0.176253808861217
"Wnt9a",0.565113199084573,0.0504712530201492,0.176253808861217
"Gpd1",-0.0960280002778456,0.0504841050684396,0.1762608417192
"Gm35287",2.1155434851095,0.0505094347992585,NA
"Thrsp",0.378973594497173,0.0505196597393904,0.176347118768342
"Qpct",-0.155511400407653,0.0505351937660063,0.17636348845849
"Fryl",-0.141007375104958,0.0505577299864757,0.17640428293715
"Zfp27",0.182607032303381,0.0507117591226391,0.176844095440123
"Zfp324",0.171531238203808,0.0507177023567078,0.176844095440123
"Ptgfrn",-0.272335647538854,0.0507207604484033,0.176844095440123
"Gm51458",0.84807760059707,0.050727276961703,0.176844095440123
"Gm39760",-0.377404771378935,0.0507518779957524,0.176891939958192
"Spire2",-1.61659177356362,0.0507766224342679,NA
