"Gene.Symbol","log2FoldChange","pvalue","padj"
"Sclt1",0.189860009883409,0.536652369920741,0.673554918168752
"Eif4h",0.0710047885656326,0.536671305094934,0.673554918168752
"LOC118567621",-0.186457924197537,0.536903430009118,0.673796290018116
"Catip",1.12558504740096,0.537095501704475,NA
"Gm32336",1.02000079230932,0.537102794237502,NA
"LOC115487097",-0.422686561925586,0.537133338766745,0.674004514110424
"Gm17197",1.28108681170376,0.537154707566855,NA
"Apba3",-0.1598238227973,0.537161337722022,0.674004514110424
"Bicdl2",0.873061206405049,0.537178923948925,NA
"Aph1a",-0.108448049952054,0.537188804859912,0.674004514110424
"Hmgcs2",0.204254502909689,0.537356522931071,0.674141162820041
"Gm46803",-1.70450547961999,0.537361699727369,NA
"Gm39039",-1.70450547961999,0.537361699727369,NA
"Gm51452",-1.70450547961999,0.537361699727369,NA
"Gm51955",-1.70450547961999,0.537361699727369,NA
"Gm41210",-1.70450547961999,0.537361699727369,NA
"1700108F19Rik",-1.70450547961999,0.537361699727369,NA
"Hmga2-ps1",0.416926019471391,0.537377368106033,0.674141162820041
"Pank2",0.11029691786947,0.53774899406242,0.674513860588894
"D16Ertd472e",0.207996039580755,0.537754153048214,0.674513860588894
"Brd4",0.101323774482645,0.537806522440522,0.674529564711819
"Kank4",-1.70458839733789,0.537980720643601,NA
"Gm40233",-1.70458839733789,0.537980720643601,NA
"Clcn1",-1.70458839733789,0.537980720643601,NA
"Lrrc3b",-1.70458839733789,0.537980720643601,NA
"Colq",-1.70458839733789,0.537980720643601,NA
"Gm4827",-1.70458839733789,0.537980720643601,NA
"A930015D03Rik",-1.70458839733789,0.537980720643601,NA
"Cux1",0.106785159937858,0.538041638426865,0.674746178398038
"Pik3r6",0.3703751535091,0.538058954097992,0.674746178398038
"Gm15050",0.769852647215237,0.538238986494559,0.674919482095541
"Emid1",0.61647016523377,0.538276895391375,0.674919482095541
"1700104B16Rik",1.54950882923432,0.538916699376908,NA
"Gm30054",0.322902596698078,0.539043613487066,0.675799913556381
"Abhd17a",0.0802949356364731,0.539058925553155,0.675799913556381
"Upf2",-0.143327493669432,0.539137780949987,0.675848716443785
"Snora78",-1.21047206549734,0.53923332394301,NA
"Lancl3",1.37338553112832,0.539275125920373,NA
"Gm36174",-1.70477186143803,0.539356261652458,NA
"Zfp345",-1.70477186143803,0.539356261652458,NA
"Mmel1",-1.70477186143803,0.539356261652458,NA
"Rflna",-1.70477186143803,0.539356261652458,NA
"Ces2d-ps",-1.70477186143803,0.539356261652458,NA
"Gm38482",-1.70477186143803,0.539356261652458,NA
"Gm31665",-1.70477186143803,0.539356261652458,NA
"Gm33636",-1.70477186143803,0.539356261652458,NA
"G930009F23Rik",2.06091839153915,0.539462980313151,NA
"Gm16062",-0.493942836145928,0.539599271699168,0.676321859673258
"Pdss2",0.114891236152196,0.539660087515693,0.676321859673258
"Ltv1",0.106545049641283,0.539665493509218,0.676321859673258
"Olfr1372-ps1",0.428633516290489,0.539675037431719,0.676321859673258
"Gm52834",1.31601560178136,0.53991133446594,NA
